sku_key,sku,style,category,size,mapping_scope
NW001-TP-PJ-L,NW001-TP-PJ-L,NW001,Set,L,Amazon source-local
NW001-TP-PJ-M,NW001-TP-PJ-M,NW001,Set,M,Amazon source-local
NW001-TP-PJ-S,NW001-TP-PJ-S,NW001,Set,S,Amazon source-local
NW001-TP-PJ-XL,NW001-TP-PJ-XL,NW001,Set,XL,Amazon source-local
NW001-TP-PJ-XS,NW001-TP-PJ-XS,NW001,Set,XS,Amazon source-local
NW001-TP-PJ-XXL,NW001-TP-PJ-XXL,NW001,Set,XXL,Amazon source-local
NW001-TP-PJ-XXXL,NW001-TP-PJ-XXXL,NW001,Set,3XL,Amazon source-local
NW002-TP-PJ-L,NW002-TP-PJ-L,NW002,Set,L,Amazon source-local
NW002-TP-PJ-M,NW002-TP-PJ-M,NW002,Set,M,Amazon source-local
NW002-TP-PJ-S,NW002-TP-PJ-S,NW002,Set,S,Amazon source-local
NW002-TP-PJ-XL,NW002-TP-PJ-XL,NW002,Set,XL,Amazon source-local
NW002-TP-PJ-XS,NW002-TP-PJ-XS,NW002,Set,XS,Amazon source-local
NW002-TP-PJ-XXL,NW002-TP-PJ-XXL,NW002,Set,XXL,Amazon source-local
NW002-TP-PJ-XXXL,NW002-TP-PJ-XXXL,NW002,Set,3XL,Amazon source-local
NW003-TP-PJ-L,NW003-TP-PJ-L,NW003,Set,L,Amazon source-local
NW003-TP-PJ-M,NW003-TP-PJ-M,NW003,Set,M,Amazon source-local
NW003-TP-PJ-S,NW003-TP-PJ-S,NW003,Set,S,Amazon source-local
NW003-TP-PJ-XL,NW003-TP-PJ-XL,NW003,Set,XL,Amazon source-local
NW003-TP-PJ-XS,NW003-TP-PJ-XS,NW003,Set,XS,Amazon source-local
NW003-TP-PJ-XXL,NW003-TP-PJ-XXL,NW003,Set,XXL,Amazon source-local
NW003-TP-PJ-XXXL,NW003-TP-PJ-XXXL,NW003,Set,3XL,Amazon source-local
NW004-TP-PJ-L,NW004-TP-PJ-L,NW004,Set,L,Amazon source-local
NW004-TP-PJ-M,NW004-TP-PJ-M,NW004,Set,M,Amazon source-local
NW004-TP-PJ-S,NW004-TP-PJ-S,NW004,Set,S,Amazon source-local
NW004-TP-PJ-XL,NW004-TP-PJ-XL,NW004,Set,XL,Amazon source-local
NW004-TP-PJ-XS,NW004-TP-PJ-XS,NW004,Set,XS,Amazon source-local
NW004-TP-PJ-XXL,NW004-TP-PJ-XXL,NW004,Set,XXL,Amazon source-local
NW004-TP-PJ-XXXL,NW004-TP-PJ-XXXL,NW004,Set,3XL,Amazon source-local
NW005-ST-PJ-L,NW005-ST-PJ-L,NW005,Set,L,Amazon source-local
NW005-ST-PJ-M,NW005-ST-PJ-M,NW005,Set,M,Amazon source-local
NW005-ST-PJ-S,NW005-ST-PJ-S,NW005,Set,S,Amazon source-local
NW005-ST-PJ-XL,NW005-ST-PJ-XL,NW005,Set,XL,Amazon source-local
NW005-ST-PJ-XS,NW005-ST-PJ-XS,NW005,Set,XS,Amazon source-local
NW005-ST-PJ-XXL,NW005-ST-PJ-XXL,NW005,Set,XXL,Amazon source-local
NW005-ST-PJ-XXXL,NW005-ST-PJ-XXXL,NW005,Set,3XL,Amazon source-local
NW006-ST-SR-L,NW006-ST-SR-L,NW006,Set,L,Amazon source-local
NW006-ST-SR-M,NW006-ST-SR-M,NW006,Set,M,Amazon source-local
NW006-ST-SR-S,NW006-ST-SR-S,NW006,Set,S,Amazon source-local
NW006-ST-SR-XL,NW006-ST-SR-XL,NW006,Set,XL,Amazon source-local
NW006-ST-SR-XS,NW006-ST-SR-XS,NW006,Set,XS,Amazon source-local
NW006-ST-SR-XXXL,NW006-ST-SR-XXXL,NW006,Set,3XL,Amazon source-local
NW007-ST-CP-L,NW007-ST-CP-L,NW007,Set,L,Amazon source-local
NW007-ST-CP-XL,NW007-ST-CP-XL,NW007,Set,XL,Amazon source-local
NW007-ST-CP-XXL,NW007-ST-CP-XXL,NW007,Set,XXL,Amazon source-local
NW007-ST-CP-XXXL,NW007-ST-CP-XXXL,NW007,Set,3XL,Amazon source-local
NW008-ST-CP-L,NW008-ST-CP-L,NW008,Set,L,Amazon source-local
NW008-ST-CP-M,NW008-ST-CP-M,NW008,Set,M,Amazon source-local
NW008-ST-CP-S,NW008-ST-CP-S,NW008,Set,S,Amazon source-local
NW008-ST-CP-XL,NW008-ST-CP-XL,NW008,Set,XL,Amazon source-local
NW008-ST-CP-XS,NW008-ST-CP-XS,NW008,Set,XS,Amazon source-local
NW008-ST-CP-XXL,NW008-ST-CP-XXL,NW008,Set,XXL,Amazon source-local
NW008-ST-CP-XXXL,NW008-ST-CP-XXXL,NW008,Set,3XL,Amazon source-local
NW009-ST-CP-L,NW009-ST-CP-L,NW009,Set,L,Amazon source-local
NW009-ST-CP-M,NW009-ST-CP-M,NW009,Set,M,Amazon source-local
NW009-ST-CP-S,NW009-ST-CP-S,NW009,Set,S,Amazon source-local
NW009-ST-CP-XL,NW009-ST-CP-XL,NW009,Set,XL,Amazon source-local
NW009-ST-CP-XS,NW009-ST-CP-XS,NW009,Set,XS,Amazon source-local
NW009-ST-CP-XXL,NW009-ST-CP-XXL,NW009,Set,XXL,Amazon source-local
NW009-ST-CP-XXXL,NW009-ST-CP-XXXL,NW009,Set,3XL,Amazon source-local
NW012-TP-PJ-L,NW012-TP-PJ-L,NW012,Set,L,Amazon source-local
NW012-TP-PJ-M,NW012-TP-PJ-M,NW012,Set,M,Amazon source-local
NW012-TP-PJ-S,NW012-TP-PJ-S,NW012,Set,S,Amazon source-local
NW012-TP-PJ-XL,NW012-TP-PJ-XL,NW012,Set,XL,Amazon source-local
NW012-TP-PJ-XS,NW012-TP-PJ-XS,NW012,Set,XS,Amazon source-local
NW012-TP-PJ-XXL,NW012-TP-PJ-XXL,NW012,Set,XXL,Amazon source-local
NW012-TP-PJ-XXXL,NW012-TP-PJ-XXXL,NW012,Set,3XL,Amazon source-local
NW013-ST-SR-L,NW013-ST-SR-L,NW013,Set,L,Amazon source-local
NW013-ST-SR-M,NW013-ST-SR-M,NW013,Set,M,Amazon source-local
NW013-ST-SR-S,NW013-ST-SR-S,NW013,Set,S,Amazon source-local
NW013-ST-SR-XL,NW013-ST-SR-XL,NW013,Set,XL,Amazon source-local
NW013-ST-SR-XS,NW013-ST-SR-XS,NW013,Set,XS,Amazon source-local
NW013-ST-SR-XXL,NW013-ST-SR-XXL,NW013,Set,XXL,Amazon source-local
NW013-ST-SR-XXXL,NW013-ST-SR-XXXL,NW013,Set,3XL,Amazon source-local
NW014-ST-SR-L,NW014-ST-SR-L,NW014,Set,L,Amazon source-local
NW014-ST-SR-M,NW014-ST-SR-M,NW014,Set,M,Amazon source-local
NW014-ST-SR-S,NW014-ST-SR-S,NW014,Set,S,Amazon source-local
NW014-ST-SR-XL,NW014-ST-SR-XL,NW014,Set,XL,Amazon source-local
NW014-ST-SR-XS,NW014-ST-SR-XS,NW014,Set,XS,Amazon source-local
NW014-ST-SR-XXL,NW014-ST-SR-XXL,NW014,Set,XXL,Amazon source-local
NW014-ST-SR-XXXL,NW014-ST-SR-XXXL,NW014,Set,3XL,Amazon source-local
NW015-TP-PJ-L,NW015-TP-PJ-L,NW015,Set,L,Amazon source-local
NW015-TP-PJ-M,NW015-TP-PJ-M,NW015,Set,M,Amazon source-local
NW015-TP-PJ-S,NW015-TP-PJ-S,NW015,Set,S,Amazon source-local
NW015-TP-PJ-XL,NW015-TP-PJ-XL,NW015,Set,XL,Amazon source-local
NW015-TP-PJ-XS,NW015-TP-PJ-XS,NW015,Set,XS,Amazon source-local
NW015-TP-PJ-XXL,NW015-TP-PJ-XXL,NW015,Set,XXL,Amazon source-local
NW015-TP-PJ-XXXL,NW015-TP-PJ-XXXL,NW015,Set,3XL,Amazon source-local
NW016-ST-SR-L,NW016-ST-SR-L,NW016,Set,L,Amazon source-local
NW016-ST-SR-M,NW016-ST-SR-M,NW016,Set,M,Amazon source-local
NW016-ST-SR-S,NW016-ST-SR-S,NW016,Set,S,Amazon source-local
NW016-ST-SR-XL,NW016-ST-SR-XL,NW016,Set,XL,Amazon source-local
NW016-ST-SR-XS,NW016-ST-SR-XS,NW016,Set,XS,Amazon source-local
NW016-ST-SR-XXL,NW016-ST-SR-XXL,NW016,Set,XXL,Amazon source-local
NW016-ST-SR-XXXL,NW016-ST-SR-XXXL,NW016,Set,3XL,Amazon source-local
NW020-ST-SR-L,NW020-ST-SR-L,NW020,Set,L,Amazon source-local
NW020-ST-SR-S,NW020-ST-SR-S,NW020,Set,S,Amazon source-local
NW020-ST-SR-XL,NW020-ST-SR-XL,NW020,Set,XL,Amazon source-local
NW020-ST-SR-XS,NW020-ST-SR-XS,NW020,Set,XS,Amazon source-local
NW020-ST-SR-XXL,NW020-ST-SR-XXL,NW020,Set,XXL,Amazon source-local
NW020-ST-SR-XXXL,NW020-ST-SR-XXXL,NW020,Set,3XL,Amazon source-local
NW022-TP-PJ-L,NW022-TP-PJ-L,NW022,Set,L,Amazon source-local
NW022-TP-PJ-M,NW022-TP-PJ-M,NW022,Set,M,Amazon source-local
NW022-TP-PJ-S,NW022-TP-PJ-S,NW022,Set,S,Amazon source-local
NW022-TP-PJ-XL,NW022-TP-PJ-XL,NW022,Set,XL,Amazon source-local
NW022-TP-PJ-XS,NW022-TP-PJ-XS,NW022,Set,XS,Amazon source-local
NW022-TP-PJ-XXL,NW022-TP-PJ-XXL,NW022,Set,XXL,Amazon source-local
NW022-TP-PJ-XXXL,NW022-TP-PJ-XXXL,NW022,Set,3XL,Amazon source-local
NW023-ST-SR-L,NW023-ST-SR-L,NW023,Set,L,Amazon source-local
NW023-ST-SR-XL,NW023-ST-SR-XL,NW023,Set,XL,Amazon source-local
NW024-TP-PJ-L,NW024-TP-PJ-L,NW024,Set,L,Amazon source-local
NW024-TP-PJ-M,NW024-TP-PJ-M,NW024,Set,M,Amazon source-local
NW024-TP-PJ-S,NW024-TP-PJ-S,NW024,Set,S,Amazon source-local
NW024-TP-PJ-XL,NW024-TP-PJ-XL,NW024,Set,XL,Amazon source-local
NW024-TP-PJ-XS,NW024-TP-PJ-XS,NW024,Set,XS,Amazon source-local
NW024-TP-PJ-XXL,NW024-TP-PJ-XXL,NW024,Set,XXL,Amazon source-local
NW024-TP-PJ-XXXL,NW024-TP-PJ-XXXL,NW024,Set,3XL,Amazon source-local
NW027-TP-PJ-M,NW027-TP-PJ-M,NW027,Set,M,Amazon source-local
NW027-TP-PJ-S,NW027-TP-PJ-S,NW027,Set,S,Amazon source-local
NW027-TP-PJ-XL,NW027-TP-PJ-XL,NW027,Set,XL,Amazon source-local
NW027-TP-PJ-XS,NW027-TP-PJ-XS,NW027,Set,XS,Amazon source-local
NW027-TP-PJ-XXL,NW027-TP-PJ-XXL,NW027,Set,XXL,Amazon source-local
NW027-TP-PJ-XXXL,NW027-TP-PJ-XXXL,NW027,Set,3XL,Amazon source-local
NW028-TP-PJ-L,NW028-TP-PJ-L,NW028,Set,L,Amazon source-local
NW028-TP-PJ-M,NW028-TP-PJ-M,NW028,Set,M,Amazon source-local
NW028-TP-PJ-S,NW028-TP-PJ-S,NW028,Set,S,Amazon source-local
NW028-TP-PJ-XL,NW028-TP-PJ-XL,NW028,Set,XL,Amazon source-local
NW028-TP-PJ-XS,NW028-TP-PJ-XS,NW028,Set,XS,Amazon source-local
NW028-TP-PJ-XXL,NW028-TP-PJ-XXL,NW028,Set,XXL,Amazon source-local
NW028-TP-PJ-XXXL,NW028-TP-PJ-XXXL,NW028,Set,3XL,Amazon source-local
NW029-ST-SR-L,NW029-ST-SR-L,NW029,Set,L,Amazon source-local
NW029-ST-SR-M,NW029-ST-SR-M,NW029,Set,M,Amazon source-local
NW029-ST-SR-S,NW029-ST-SR-S,NW029,Set,S,Amazon source-local
NW029-ST-SR-XL,NW029-ST-SR-XL,NW029,Set,XL,Amazon source-local
NW029-ST-SR-XS,NW029-ST-SR-XS,NW029,Set,XS,Amazon source-local
NW029-ST-SR-XXL,NW029-ST-SR-XXL,NW029,Set,XXL,Amazon source-local
NW029-ST-SR-XXXL,NW029-ST-SR-XXXL,NW029,Set,3XL,Amazon source-local
NW030-TP-PJ-L,NW030-TP-PJ-L,NW030,Set,L,Amazon source-local
NW030-TP-PJ-M,NW030-TP-PJ-M,NW030,Set,M,Amazon source-local
NW030-TP-PJ-S,NW030-TP-PJ-S,NW030,Set,S,Amazon source-local
NW030-TP-PJ-XL,NW030-TP-PJ-XL,NW030,Set,XL,Amazon source-local
NW030-TP-PJ-XS,NW030-TP-PJ-XS,NW030,Set,XS,Amazon source-local
NW030-TP-PJ-XXL,NW030-TP-PJ-XXL,NW030,Set,XXL,Amazon source-local
NW030-TP-PJ-XXXL,NW030-TP-PJ-XXXL,NW030,Set,3XL,Amazon source-local
NW031-TP-PJ-L,NW031-TP-PJ-L,NW031,Set,L,Amazon source-local
NW031-TP-PJ-M,NW031-TP-PJ-M,NW031,Set,M,Amazon source-local
NW031-TP-PJ-S,NW031-TP-PJ-S,NW031,Set,S,Amazon source-local
NW031-TP-PJ-XL,NW031-TP-PJ-XL,NW031,Set,XL,Amazon source-local
NW031-TP-PJ-XS,NW031-TP-PJ-XS,NW031,Set,XS,Amazon source-local
NW031-TP-PJ-XXL,NW031-TP-PJ-XXL,NW031,Set,XXL,Amazon source-local
NW031-TP-PJ-XXXL,NW031-TP-PJ-XXXL,NW031,Set,3XL,Amazon source-local
NW032-ST-CP-L,NW032-ST-CP-L,NW032,Set,L,Amazon source-local
NW032-ST-CP-M,NW032-ST-CP-M,NW032,Set,M,Amazon source-local
NW032-ST-CP-S,NW032-ST-CP-S,NW032,Set,S,Amazon source-local
NW032-ST-CP-XL,NW032-ST-CP-XL,NW032,Set,XL,Amazon source-local
NW032-ST-CP-XS,NW032-ST-CP-XS,NW032,Set,XS,Amazon source-local
NW032-ST-CP-XXL,NW032-ST-CP-XXL,NW032,Set,XXL,Amazon source-local
NW032-ST-CP-XXXL,NW032-ST-CP-XXXL,NW032,Set,3XL,Amazon source-local
NW033-ST-CP-L,NW033-ST-CP-L,NW033,Set,L,Amazon source-local
NW033-ST-CP-M,NW033-ST-CP-M,NW033,Set,M,Amazon source-local
NW033-ST-CP-S,NW033-ST-CP-S,NW033,Set,S,Amazon source-local
NW033-ST-CP-XL,NW033-ST-CP-XL,NW033,Set,XL,Amazon source-local
NW033-ST-CP-XS,NW033-ST-CP-XS,NW033,Set,XS,Amazon source-local
NW033-ST-CP-XXL,NW033-ST-CP-XXL,NW033,Set,XXL,Amazon source-local
NW033-ST-CP-XXXL,NW033-ST-CP-XXXL,NW033,Set,3XL,Amazon source-local
NW034-TP-PJ-L,NW034-TP-PJ-L,NW034,Set,L,Amazon source-local
NW034-TP-PJ-M,NW034-TP-PJ-M,NW034,Set,M,Amazon source-local
NW034-TP-PJ-S,NW034-TP-PJ-S,NW034,Set,S,Amazon source-local
NW034-TP-PJ-XL,NW034-TP-PJ-XL,NW034,Set,XL,Amazon source-local
NW034-TP-PJ-XS,NW034-TP-PJ-XS,NW034,Set,XS,Amazon source-local
NW034-TP-PJ-XXL,NW034-TP-PJ-XXL,NW034,Set,XXL,Amazon source-local
NW034-TP-PJ-XXXL,NW034-TP-PJ-XXXL,NW034,Set,3XL,Amazon source-local
NW035-ST-CP-L,NW035-ST-CP-L,NW035,Set,L,Amazon source-local
NW035-ST-CP-M,NW035-ST-CP-M,NW035,Set,M,Amazon source-local
NW035-ST-CP-S,NW035-ST-CP-S,NW035,Set,S,Amazon source-local
NW035-ST-CP-XL,NW035-ST-CP-XL,NW035,Set,XL,Amazon source-local
NW035-ST-CP-XS,NW035-ST-CP-XS,NW035,Set,XS,Amazon source-local
NW035-ST-CP-XXL,NW035-ST-CP-XXL,NW035,Set,XXL,Amazon source-local
NW035-ST-CP-XXXL,NW035-ST-CP-XXXL,NW035,Set,3XL,Amazon source-local
NW036-ST-SR-L,NW036-ST-SR-L,NW036,Set,L,Amazon source-local
NW036-ST-SR-M,NW036-ST-SR-M,NW036,Set,M,Amazon source-local
NW036-ST-SR-S,NW036-ST-SR-S,NW036,Set,S,Amazon source-local
NW036-ST-SR-XS,NW036-ST-SR-XS,NW036,Set,XS,Amazon source-local
NW036-ST-SR-XXL,NW036-ST-SR-XXL,NW036,Set,XXL,Amazon source-local
NW036-ST-SR-XXXL,NW036-ST-SR-XXXL,NW036,Set,3XL,Amazon source-local
NW037-TP-SR-L,NW037-TP-SR-L,NW037,Set,L,Amazon source-local
NW037-TP-SR-M,NW037-TP-SR-M,NW037,Set,M,Amazon source-local
NW037-TP-SR-S,NW037-TP-SR-S,NW037,Set,S,Amazon source-local
NW037-TP-SR-XL,NW037-TP-SR-XL,NW037,Set,XL,Amazon source-local
NW037-TP-SR-XS,NW037-TP-SR-XS,NW037,Set,XS,Amazon source-local
NW037-TP-SR-XXL,NW037-TP-SR-XXL,NW037,Set,XXL,Amazon source-local
NW037-TP-SR-XXXL,NW037-TP-SR-XXXL,NW037,Set,3XL,Amazon source-local
NW038-ST-SR-L,NW038-ST-SR-L,NW038,Set,L,Amazon source-local
NW038-ST-SR-M,NW038-ST-SR-M,NW038,Set,M,Amazon source-local
NW038-ST-SR-XL,NW038-ST-SR-XL,NW038,Set,XL,Amazon source-local
NW038-ST-SR-XS,NW038-ST-SR-XS,NW038,Set,XS,Amazon source-local
NW038-ST-SR-XXL,NW038-ST-SR-XXL,NW038,Set,XXL,Amazon source-local
NW038-ST-SR-XXXL,NW038-ST-SR-XXXL,NW038,Set,3XL,Amazon source-local
NW038-TP-SR-L,NW038-TP-SR-L,NW038,Set,L,Amazon source-local
NW039-TP-SR-L,NW039-TP-SR-L,NW039,Set,L,Amazon source-local
NW039-TP-SR-M,NW039-TP-SR-M,NW039,Set,M,Amazon source-local
NW039-TP-SR-S,NW039-TP-SR-S,NW039,Set,S,Amazon source-local
NW039-TP-SR-XL,NW039-TP-SR-XL,NW039,Set,XL,Amazon source-local
NW039-TP-SR-XS,NW039-TP-SR-XS,NW039,Set,XS,Amazon source-local
NW039-TP-SR-XXL,NW039-TP-SR-XXL,NW039,Set,XXL,Amazon source-local
NW039-TP-SR-XXXL,NW039-TP-SR-XXXL,NW039,Set,3XL,Amazon source-local
PJ0096-KR-N-4XL,PJ0096-KR-N-4XL,PJ0096,kurta,4XL,Amazon source-local
PJ0096-KR-N-5XL,PJ0096-KR-N-5XL,PJ0096,kurta,5XL,Amazon source-local
PJ0096-KR-N-6XL,PJ0096-KR-N-6XL,PJ0096,kurta,6XL,Amazon source-local
PJNE1906-KR-N-4XL,PJNE1906-KR-N-4XL,PJNE1906,kurta,4XL,Amazon source-local
PJNE1906-KR-N-5XL,PJNE1906-KR-N-5XL,PJNE1906,kurta,5XL,Amazon source-local
PJNE1906-KR-N-6XL,PJNE1906-KR-N-6XL,PJNE1906,kurta,6XL,Amazon source-local
PJNE2014-KR-N-4XL,PJNE2014-KR-N-4XL,PJNE2014,kurta,4XL,Amazon source-local
PJNE2014-KR-N-5XL,PJNE2014-KR-N-5XL,PJNE2014,kurta,5XL,Amazon source-local
PJNE2014-KR-N-6XL,PJNE2014-KR-N-6XL,PJNE2014,kurta,6XL,Amazon source-local
PJNE2100-KR-N-4XL,PJNE2100-KR-N-4XL,PJNE2100,kurta,4XL,Amazon source-local
PJNE2100-KR-N-5XL,PJNE2100-KR-N-5XL,PJNE2100,kurta,5XL,Amazon source-local
PJNE2100-KR-N-6XL,PJNE2100-KR-N-6XL,PJNE2100,kurta,6XL,Amazon source-local
PJNE2171-KR-N-4XL,PJNE2171-KR-N-4XL,PJNE2171,kurta,4XL,Amazon source-local
PJNE2171-KR-N-5XL,PJNE2171-KR-N-5XL,PJNE2171,kurta,5XL,Amazon source-local
PJNE2171-KR-N-6XL,PJNE2171-KR-N-6XL,PJNE2171,kurta,6XL,Amazon source-local
PJNE2199-KR-N-4XL,PJNE2199-KR-N-4XL,PJNE2199,kurta,4XL,Amazon source-local
PJNE2199-KR-N-5XL,PJNE2199-KR-N-5XL,PJNE2199,kurta,5XL,Amazon source-local
PJNE2199-KR-N-6XL,PJNE2199-KR-N-6XL,PJNE2199,kurta,6XL,Amazon source-local
PJNE2270-KR-N-4XL,PJNE2270-KR-N-4XL,PJNE2270,kurta,4XL,Amazon source-local
PJNE2270-KR-N-5XL,PJNE2270-KR-N-5XL,PJNE2270,kurta,5XL,Amazon source-local
PJNE2270-KR-N-6XL,PJNE2270-KR-N-6XL,PJNE2270,kurta,6XL,Amazon source-local
PJNE3068-KR-4XL,PJNE3068-KR-4XL,PJNE3068,kurta,4XL,Amazon source-local
PJNE3068-KR-5XL,PJNE3068-KR-5XL,PJNE3068,kurta,5XL,Amazon source-local
PJNE3068-KR-6XL,PJNE3068-KR-6XL,PJNE3068,kurta,6XL,Amazon source-local
PJNE3252-KR-N-4XL,PJNE3252-KR-N-4XL,PJNE3252,kurta,4XL,Amazon source-local
PJNE3252-KR-N-5XL,PJNE3252-KR-N-5XL,PJNE3252,kurta,5XL,Amazon source-local
PJNE3252-KR-N-6XL,PJNE3252-KR-N-6XL,PJNE3252,kurta,6XL,Amazon source-local
PJNE3291-KR-4XL,PJNE3291-KR-4XL,PJNE3291,kurta,4XL,Amazon source-local
PJNE3291-KR-5XL,PJNE3291-KR-5XL,PJNE3291,kurta,5XL,Amazon source-local
PJNE3291-KR-6XL,PJNE3291-KR-6XL,PJNE3291,kurta,6XL,Amazon source-local
PJNE3363-KR-N-4XL,PJNE3363-KR-N-4XL,PJNE3363,kurta,4XL,Amazon source-local
PJNE3363-KR-N-5XL,PJNE3363-KR-N-5XL,PJNE3363,kurta,5XL,Amazon source-local
PJNE3363-KR-N-6XL,PJNE3363-KR-N-6XL,PJNE3363,kurta,6XL,Amazon source-local
PJNE3364-KR-4XL,PJNE3364-KR-4XL,PJNE3364,kurta,4XL,Amazon source-local
PJNE3364-KR-5XL,PJNE3364-KR-5XL,PJNE3364,kurta,5XL,Amazon source-local
PJNE3364-KR-6XL,PJNE3364-KR-6XL,PJNE3364,kurta,6XL,Amazon source-local
PJNE3368-KR-4XL,PJNE3368-KR-4XL,PJNE3368,kurta,4XL,Amazon source-local
PJNE3368-KR-5XL,PJNE3368-KR-5XL,PJNE3368,kurta,5XL,Amazon source-local
PJNE3368-KR-6XL,PJNE3368-KR-6XL,PJNE3368,kurta,6XL,Amazon source-local
PJNE3373-KR-N-4XL,PJNE3373-KR-N-4XL,PJNE3373,kurta,4XL,Amazon source-local
PJNE3373-KR-N-5XL,PJNE3373-KR-N-5XL,PJNE3373,kurta,5XL,Amazon source-local
PJNE3373-KR-N-6XL,PJNE3373-KR-N-6XL,PJNE3373,kurta,6XL,Amazon source-local
PJNE3399-KR-N-4XL,PJNE3399-KR-N-4XL,PJNE3399,kurta,4XL,Amazon source-local
PJNE3399-KR-N-5XL,PJNE3399-KR-N-5XL,PJNE3399,kurta,5XL,Amazon source-local
PJNE3399-KR-N-6XL,PJNE3399-KR-N-6XL,PJNE3399,kurta,6XL,Amazon source-local
PJNE3404-KR-N-4XL,PJNE3404-KR-N-4XL,PJNE3404,kurta,4XL,Amazon source-local
PJNE3404-KR-N-5XL,PJNE3404-KR-N-5XL,PJNE3404,kurta,5XL,Amazon source-local
PJNE3404-KR-N-6XL,PJNE3404-KR-N-6XL,PJNE3404,kurta,6XL,Amazon source-local
PJNE3405-KR-N-4XL,PJNE3405-KR-N-4XL,PJNE3405,kurta,4XL,Amazon source-local
PJNE3405-KR-N-5XL,PJNE3405-KR-N-5XL,PJNE3405,kurta,5XL,Amazon source-local
PJNE3405-KR-N-6XL,PJNE3405-KR-N-6XL,PJNE3405,kurta,6XL,Amazon source-local
PJNE3421-KR-N-4XL,PJNE3421-KR-N-4XL,PJNE3421,kurta,4XL,Amazon source-local
PJNE3421-KR-N-5XL,PJNE3421-KR-N-5XL,PJNE3421,kurta,5XL,Amazon source-local
PJNE3421-KR-N-6XL,PJNE3421-KR-N-6XL,PJNE3421,kurta,6XL,Amazon source-local
PJNE3423-KR-N-4XL,PJNE3423-KR-N-4XL,PJNE3423,kurta,4XL,Amazon source-local
PJNE3423-KR-N-5XL,PJNE3423-KR-N-5XL,PJNE3423,kurta,5XL,Amazon source-local
PJNE3423-KR-N-6XL,PJNE3423-KR-N-6XL,PJNE3423,kurta,6XL,Amazon source-local
PJNE3439-KR-N-4XL,PJNE3439-KR-N-4XL,PJNE3439,kurta,4XL,Amazon source-local
PJNE3439-KR-N-5XL,PJNE3439-KR-N-5XL,PJNE3439,kurta,5XL,Amazon source-local
PJNE3439-KR-N-6XL,PJNE3439-KR-N-6XL,PJNE3439,kurta,6XL,Amazon source-local
PJNE3440-KR-N-4XL,PJNE3440-KR-N-4XL,PJNE3440,kurta,4XL,Amazon source-local
PJNE3440-KR-N-5XL,PJNE3440-KR-N-5XL,PJNE3440,kurta,5XL,Amazon source-local
PJNE3440-KR-N-6XL,PJNE3440-KR-N-6XL,PJNE3440,kurta,6XL,Amazon source-local
PJNE3445-KR-N-4XL,PJNE3445-KR-N-4XL,PJNE3445,kurta,4XL,Amazon source-local
PJNE3445-KR-N-5XL,PJNE3445-KR-N-5XL,PJNE3445,kurta,5XL,Amazon source-local
PJNE3445-KR-N-6XL,PJNE3445-KR-N-6XL,PJNE3445,kurta,6XL,Amazon source-local
PJNE3568-KR-N-4XL,PJNE3568-KR-N-4XL,PJNE3568,kurta,4XL,Amazon source-local
PJNE3568-KR-N-5XL,PJNE3568-KR-N-5XL,PJNE3568,kurta,5XL,Amazon source-local
PJNE3568-KR-N-6XL,PJNE3568-KR-N-6XL,PJNE3568,kurta,6XL,Amazon source-local
PJNE3607-KR-4XL,PJNE3607-KR-4XL,PJNE3607,kurta,4XL,Amazon source-local
PJNE3607-KR-5XL,PJNE3607-KR-5XL,PJNE3607,kurta,5XL,Amazon source-local
PJNE3607-KR-6XL,PJNE3607-KR-6XL,PJNE3607,kurta,6XL,Amazon source-local
PSET043-KR-NP-4XL,PSET043-KR-NP-4XL,PSET043,Set,4XL,Amazon source-local
PSET043-KR-NP-5XL,PSET043-KR-NP-5XL,PSET043,Set,5XL,Amazon source-local
PSET043-KR-NP-6XL,PSET043-KR-NP-6XL,PSET043,Set,6XL,Amazon source-local
PSET058-KR-NP-4XL,PSET058-KR-NP-4XL,PSET058,Set,4XL,Amazon source-local
PSET058-KR-NP-5XL,PSET058-KR-NP-5XL,PSET058,Set,5XL,Amazon source-local
PSET058-KR-NP-6XL,PSET058-KR-NP-6XL,PSET058,Set,6XL,Amazon source-local
PSET264-KR-NP-4XL,PSET264-KR-NP-4XL,PSET264,Set,4XL,Amazon source-local
PSET264-KR-NP-5XL,PSET264-KR-NP-5XL,PSET264,Set,5XL,Amazon source-local
PSET264-KR-NP-6XL,PSET264-KR-NP-6XL,PSET264,Set,6XL,Amazon source-local
PSET268-KR-NP-4XL,PSET268-KR-NP-4XL,PSET268,Set,4XL,Amazon source-local
PSET268-KR-NP-5XL,PSET268-KR-NP-5XL,PSET268,Set,5XL,Amazon source-local
PSET268-KR-NP-6XL,PSET268-KR-NP-6XL,PSET268,Set,6XL,Amazon source-local
SAR023,SAR023,SAR023,Saree,Free,Amazon source-local
SAR024,SAR024,SAR024,Saree,Free,Amazon source-local
SAR025,SAR025,SAR025,Saree,Free,Amazon source-local
SAR026,SAR026,SAR026,Saree,Free,Amazon source-local
SAR027,SAR027,SAR027,Saree,Free,Amazon source-local
SAR028,SAR028,SAR028,Saree,Free,Amazon source-local
SAR029,SAR029,SAR029,Saree,Free,Amazon source-local
SAR030,SAR030,SAR030,Saree,Free,Amazon source-local
SAR032,SAR032,SAR032,Saree,Free,Amazon source-local
