date,date_key,months,style,sku,size,pieces,rate,reported_gross_amount
2021-11-22,20211122,Nov-21,J0014,J0014-LCD-S,S,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,J0014,J0014-LCD-M,M,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,J0014,J0014-LCD-L,L,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,J0014,J0014-LCD-XL,XL,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,J0014,J0014-LCD-XXL,XXL,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,J0014,J0014-LCD-XXXL,XXXL,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,J0151,J0151-KR-S,S,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0151,J0151-KR-M,M,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0151,J0151-KR-L,L,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0151,J0151-KR-XL,XL,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0151,J0151-KR-XXL,XXL,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0151,J0151-KR-XXXL,XXXL,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0132,J0132-KR-S,S,1.0,500.0,490.0
2021-11-22,20211122,Nov-21,J0132,J0132-KR-XL,XL,1.0,500.0,490.0
2021-11-22,20211122,Nov-21,J0132,J0132-KR-XXL,XXL,1.0,500.0,490.0
2021-11-22,20211122,Nov-21,J0132,J0132-KR-XXXL,XXXL,1.0,500.0,490.0
2021-11-22,20211122,Nov-21,J0086,J0086-DR-M,M,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0086,J0086-DR-L,L,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0086,J0086-DR-XL,XL,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0086,J0086-DR-XXL,XXL,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0086,J0086-DR-XXXL,XXXL,1.0,737.5,723.0
2021-11-22,20211122,Nov-21,J0334,J0334-TP-M,M,1.0,462.5,453.0
2021-11-22,20211122,Nov-21,J0334,J0334-TP-L,L,1.0,462.5,453.0
2021-11-22,20211122,Nov-21,J0334,J0334-TP-XL,XL,1.0,462.5,453.0
2021-11-22,20211122,Nov-21,JNE3065,JNE3065-KR-M,M,1.0,562.5,551.0
2021-11-22,20211122,Nov-21,JNE3065,JNE3065-KR-L,L,1.0,562.5,551.0
2021-11-22,20211122,Nov-21,JNE3065,JNE3065-KR-XL,XL,1.0,562.5,551.0
2021-11-22,20211122,Nov-21,JNE3065,JNE3065-KR-XXL,XXL,1.0,562.5,551.0
2021-11-22,20211122,Nov-21,JNE3376,JNE3376-KR-M,M,1.0,512.5,502.0
2021-11-22,20211122,Nov-21,JNE3376,JNE3376-KR-L,L,1.0,512.5,502.0
2021-11-22,20211122,Nov-21,JNE3376,JNE3376-KR-XL,XL,1.0,512.5,502.0
2021-11-22,20211122,Nov-21,JNE3376,JNE3376-KR-XXL,XXL,1.0,512.5,502.0
2021-11-22,20211122,Nov-21,JNE3376,JNE3376-KR-XXXL,XXXL,1.0,512.5,502.0
2021-11-22,20211122,Nov-21,JNE3405,JNE3405-KR-S,S,1.0,425.0,416.0
2021-11-22,20211122,Nov-21,JNE3405,JNE3405-KR-M,M,1.0,425.0,416.0
2021-11-22,20211122,Nov-21,JNE3405,JNE3405-KR-L,L,1.0,425.0,416.0
2021-11-22,20211122,Nov-21,JNE3405,JNE3405-KR-XL,XL,1.0,425.0,416.0
2021-11-22,20211122,Nov-21,JNE3405,JNE3405-KR-XXL,XXL,1.0,425.0,416.0
2021-11-22,20211122,Nov-21,JNE3405,JNE3405-KR-XXXL,XXXL,1.0,425.0,416.0
2021-11-22,20211122,Nov-21,JNE3421,JNE3421-KR-M,M,1.0,403.75,396.0
2021-11-22,20211122,Nov-21,JNE3421,JNE3421-KR-L,L,1.0,403.75,396.0
2021-11-22,20211122,Nov-21,JNE3421,JNE3421-KR-XL,XL,1.0,403.75,396.0
2021-11-22,20211122,Nov-21,JNE3421,JNE3421-KR-XXL,XXL,1.0,403.75,396.0
2021-11-22,20211122,Nov-21,JNE3764,JNE3764-KR-M,M,1.0,587.5,576.0
2021-11-22,20211122,Nov-21,JNE3764,JNE3764-KR-L,L,1.0,587.5,576.0
2021-11-22,20211122,Nov-21,JNE3764,JNE3764-KR-XL,XL,1.0,587.5,576.0
2021-11-22,20211122,Nov-21,JNE3764,JNE3764-KR-XXL,XXL,1.0,587.5,576.0
2021-11-22,20211122,Nov-21,JNE3764,JNE3764-KR-XXXL,XXXL,1.0,587.5,576.0
2021-11-22,20211122,Nov-21,J0332,J0332-DR-M,M,1.0,887.5,870.0
2021-11-22,20211122,Nov-21,J0332,J0332-DR-L,L,1.0,887.5,870.0
2021-11-22,20211122,Nov-21,J0332,J0332-DR-XL,XL,1.0,887.5,870.0
2021-11-22,20211122,Nov-21,J0225,J0225-SKD-M,M,1.0,1737.5,1703.0
2021-11-22,20211122,Nov-21,J0225,J0225-SKD-L,L,1.0,1737.5,1703.0
2021-11-22,20211122,Nov-21,J0225,J0225-SKD-XL,XL,1.0,1737.5,1703.0
2021-11-22,20211122,Nov-21,J0225,J0225-SKD-XXL,XXL,1.0,1737.5,1703.0
2021-11-22,20211122,Nov-21,SET172,SET172-KR-PP-M,M,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,SET172,SET172-KR-PP-L,L,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,SET172,SET172-KR-PP-XL,XL,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,SET172,SET172-KR-PP-XXL,XXL,1.0,1312.5,1286.0
2021-11-22,20211122,Nov-21,SET203,SET203-KR-DPT-S,S,1.0,612.5,600.0
2021-11-22,20211122,Nov-21,SET203,SET203-KR-DPT-M,M,1.0,612.5,600.0
2021-11-22,20211122,Nov-21,SET203,SET203-KR-DPT-L,L,1.0,612.5,600.0
2021-11-22,20211122,Nov-21,SET203,SET203-KR-DPT-XL,XL,1.0,612.5,600.0
2021-11-22,20211122,Nov-21,SET203,SET203-KR-DPT-XXL,XXL,1.0,612.5,600.0
2021-11-22,20211122,Nov-21,SET203,SET203-KR-DPT-XXXL,XXXL,1.0,612.5,600.0
2021-11-22,20211122,Nov-21,SET295,SET295-KR-NP-M,M,1.0,850.0,833.0
2021-11-22,20211122,Nov-21,SET295,SET295-KR-NP-L,L,1.0,850.0,833.0
2021-11-22,20211122,Nov-21,SET295,SET295-KR-NP-XL,XL,1.0,850.0,833.0
2021-11-22,20211122,Nov-21,SET295,SET295-KR-NP-XXL,XXL,1.0,850.0,833.0
2021-11-22,20211122,Nov-21,SET297,SET297-KR-NP-M,M,1.0,812.5,796.0
2021-11-22,20211122,Nov-21,SET297,SET297-KR-NP-L,L,1.0,812.5,796.0
2021-11-22,20211122,Nov-21,SET297,SET297-KR-NP-XL,XL,1.0,812.5,796.0
2021-11-22,20211122,Nov-21,SET297,SET297-KR-NP-XXL,XXL,1.0,812.5,796.0
2021-11-22,20211122,Nov-21,SET305,SET305-KR-DPT-S,S,1.0,1037.5,1017.0
2021-11-22,20211122,Nov-21,SET305,SET305-KR-DPT-M,M,1.0,1037.5,1017.0
2021-11-22,20211122,Nov-21,SET305,SET305-KR-DPT-L,L,1.0,1037.5,1017.0
2021-11-22,20211122,Nov-21,SET305,SET305-KR-DPT-XL,XL,1.0,1037.5,1017.0
2021-11-22,20211122,Nov-21,SET305,SET305-KR-DPT-XXL,XXL,1.0,1037.5,1017.0
2021-11-22,20211122,Nov-21,SET305,SET305-KR-DPT-XXXL,XXXL,1.0,1037.5,1017.0
2021-11-22,20211122,Nov-21,SET319,SET319-KR-NP-M,M,1.0,975.0,956.0
2021-11-22,20211122,Nov-21,SET319,SET319-KR-NP-L,L,1.0,975.0,956.0
2021-11-22,20211122,Nov-21,SET319,SET319-KR-NP-XL,XL,1.0,975.0,956.0
2021-11-22,20211122,Nov-21,SET319,SET319-KR-NP-XXL,XXL,1.0,975.0,956.0
2021-11-22,20211122,Nov-21,SET098,SET098-KR-PP-L,L,1.0,855.0,838.0
2021-11-22,20211122,Nov-21,SET110,SET110-KR-PP-S,S,2.0,925.0,1813.0
2021-11-23,20211123,Nov-21,JNE3546,JNE3546-KR-L,L,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3546,JNE3546-KR-XL,XL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3546,JNE3546-KR-XXL,XXL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3571,JNE3571-KR-L,L,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3571,JNE3571-KR-XL,XL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3571,JNE3571-KR-XXL,XXL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3622,JNE3622-KR-L,L,1.0,416.0,416.0
2021-11-23,20211123,Nov-21,JNE3622,JNE3622-KR-XL,XL,1.0,416.0,416.0
2021-11-23,20211123,Nov-21,JNE3622,JNE3622-KR-XXL,XXL,1.0,416.0,416.0
2021-11-23,20211123,Nov-21,JNE3628,JNE3628-KR-L,L,1.0,404.0,404.0
2021-11-23,20211123,Nov-21,JNE3628,JNE3628-KR-XL,XL,1.0,404.0,404.0
2021-11-23,20211123,Nov-21,JNE3628,JNE3628-KR-XXL,XXL,1.0,404.0,404.0
2021-11-23,20211123,Nov-21,JNE3630,JNE3630-KR-L,L,1.0,463.0,463.0
2021-11-23,20211123,Nov-21,JNE3630,JNE3630-KR-XL,XL,1.0,463.0,463.0
2021-11-23,20211123,Nov-21,JNE3630,JNE3630-KR-XXL,XXL,1.0,463.0,463.0
2021-11-23,20211123,Nov-21,JNE3693,JNE3693-KR-L,L,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3693,JNE3693-KR-XL,XL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3693,JNE3693-KR-XXL,XXL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3695,JNE3695-KR-L,L,1.0,404.0,404.0
2021-11-23,20211123,Nov-21,JNE3695,JNE3695-KR-XL,XL,1.0,404.0,404.0
2021-11-23,20211123,Nov-21,JNE3695,JNE3695-KR-XXL,XXL,1.0,404.0,404.0
2021-11-23,20211123,Nov-21,JNE3710,JNE3710-DR-L,L,1.0,650.0,650.0
2021-11-23,20211123,Nov-21,JNE3710,JNE3710-DR-XL,XL,1.0,650.0,650.0
2021-11-23,20211123,Nov-21,JNE3710,JNE3710-DR-XXL,XXL,1.0,650.0,650.0
2021-11-23,20211123,Nov-21,JNE3439,JNE3439-KR-L,L,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3439,JNE3439-KR-XL,XL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3439,JNE3439-KR-XXL,XXL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3440,JNE3440-KR-L,L,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3440,JNE3440-KR-XL,XL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3440,JNE3440-KR-XXL,XXL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3574,JNE3574-KR-L,L,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3574,JNE3574-KR-XL,XL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3574,JNE3574-KR-XXL,XXL,1.0,425.0,425.0
2021-11-23,20211123,Nov-21,JNE3575,JNE3575-KR-L,L,1.0,439.0,439.0
2021-11-23,20211123,Nov-21,JNE3575,JNE3575-KR-XL,XL,1.0,439.0,439.0
2021-11-23,20211123,Nov-21,JNE3575,JNE3575-KR-XXL,XXL,1.0,439.0,439.0
2021-11-26,20211126,Nov-21,SET328,SET328-KR-NP-M,M,1.0,650.0,650.0
2021-11-26,20211126,Nov-21,SET321,SET321-KR-DPT-M,M,1.0,1038.0,1038.0
2021-11-26,20211126,Nov-21,SET277,SET277-KR-NP-M,M,1.0,1550.0,1550.0
2021-11-26,20211126,Nov-21,J0242,J0242-SKD-M,M,1.0,1350.0,1350.0
2021-11-26,20211126,Nov-21,SET278,SET278-KR-NP-M,M,1.0,1775.0,1775.0
2021-11-26,20211126,Nov-21,J0281,J0281-SKD-M,M,1.0,1700.0,1700.0
2021-11-26,20211126,Nov-21,JNE3688,JNE3688-TU-M,M,1.0,500.0,500.0
2021-11-26,20211126,Nov-21,JNE2291,JNE2291-KR-602-M,M,1.0,513.0,513.0
2021-11-26,20211126,Nov-21,JNE3764,JNE3764-KR-M,M,1.0,588.0,588.0
2021-11-26,20211126,Nov-21,JNE3548,JNE3548-KR-M,M,1.0,463.0,463.0
2021-11-27,20211127,Nov-21,JNE3672,JNE3672-TU-XXL,XXL,1.0,500.0,500.0
2021-11-27,20211127,Nov-21,SET094,SET094-KR-NP-XXL,XXL,1.0,1000.0,1000.0
2021-11-27,20211127,Nov-21,JNE3765,JNE3765-KR-XXL,XXL,1.0,588.0,588.0
2021-11-27,20211127,Nov-21,JNE3383,JNE3383-KR-XXL,XXL,1.0,625.0,625.0
2021-11-27,20211127,Nov-21,SET199,SET199-KR-NP-M,M,1.0,738.0,738.0
2021-11-27,20211127,Nov-21,SET244,SET244-KR-NP-M,M,1.0,1175.0,1175.0
2021-11-27,20211127,Nov-21,SET220,SET220-KR-PP-S,S,1.0,1388.0,1388.0
2021-11-27,20211127,Nov-21,MEN5022,MEN5022-KR-M,M,1.0,649.0,649.0
2021-11-27,20211127,Nov-21,JNE3554,JNE3554-KR-S,S,1.0,463.0,463.0
2021-11-27,20211127,Nov-21,SET336,SET336-KR-NP-L,L,1.0,1275.0,1275.0
2021-11-27,20211127,Nov-21,SET172,SET172-KR-PP-M,M,1.0,1313.0,1313.0
2021-11-27,20211127,Nov-21,JNE3553,JNE3553-KR-XL,XL,1.0,463.0,463.0
2021-11-27,20211127,Nov-21,JNE1977,JNE1977-KR-237-XL,XL,1.0,391.0,391.0
2021-11-27,20211127,Nov-21,JNE3384,JNE3384-KR-XL,XL,1.0,450.0,450.0
2021-11-27,20211127,Nov-21,JNE3479,JNE3479-KR-XL,XL,1.0,450.0,450.0
2021-11-27,20211127,Nov-21,JNE3042,JNE3042-KR-XL,XL,1.0,428.0,428.0
2021-11-27,20211127,Nov-21,JNE2014,JNE2014-KR-178-XL,XL,1.0,450.0,450.0
2021-11-27,20211127,Nov-21,JNE2032,JNE2032-KR-205-XL,XL,1.0,461.0,461.0
2021-11-27,20211127,Nov-21,JNE3550,JNE3550-KR-XL,XL,1.0,383.0,383.0
2021-11-27,20211127,Nov-21,JNE3549,JNE3549-KR-XL,XL,1.0,425.0,425.0
2021-11-27,20211127,Nov-21,JNE3776,JNE3776-KR-XL,XL,1.0,450.0,450.0
2021-11-27,20211127,Nov-21,JNE3428,JNE3428-KR-XL,XL,1.0,278.0,278.0
2021-11-27,20211127,Nov-21,JNE3561,JNE3561-KR-XL,XL,1.0,463.0,463.0
2021-11-27,20211127,Nov-21,JNE3574,JNE3574-KR-XL,XL,1.0,425.0,425.0
2021-11-27,20211127,Nov-21,JNE3489,JNE3489-KR-XL,XL,1.0,425.0,425.0
2021-11-27,20211127,Nov-21,JNE3435,JNE3435-KR-XL,XL,1.0,425.0,425.0
2021-11-27,20211127,Nov-21,JNE3564,JNE3564-KR-XL,XL,1.0,425.0,425.0
2021-11-27,20211127,Nov-21,JNE3405,JNE3405-KR-XL,XL,1.0,425.0,425.0
2021-11-27,20211127,Nov-21,JNE3628,JNE3628-KR-XL,XL,1.0,404.0,404.0
2021-11-27,20211127,Nov-21,JNE3781,JNE3781-KR-XL,XL,1.0,475.0,475.0
2021-11-27,20211127,Nov-21,JNE3555,JNE3555-KR-XL,XL,1.0,463.0,463.0
2021-11-27,20211127,Nov-21,J0037,J0037-KR-L,L,1.0,850.0,850.0
2021-11-27,20211127,Nov-21,J0094,J0094-KR-L,L,1.0,888.0,888.0
2021-11-27,20211127,Nov-21,J0179,J0179-KR-L,L,1.0,738.0,738.0
2021-11-27,20211127,Nov-21,J0184,J0184-KR-L,L,1.0,563.0,563.0
2021-11-27,20211127,Nov-21,J0335,J0335-DR-M,M,1.0,850.0,850.0
2021-11-27,20211127,Nov-21,J0336,J0336-TP-XL,XL,1.0,538.0,538.0
2021-11-27,20211127,Nov-21,J0337,J0337-TP-XL,XL,1.0,450.0,450.0
2021-11-27,20211127,Nov-21,J0339,J0339-DR-M,M,1.0,775.0,775.0
2021-11-27,20211127,Nov-21,J0339,J0339-DR-XL,XL,1.0,775.0,775.0
2021-11-27,20211127,Nov-21,JNE3558,JNE3558-KR-XXL,XXL,1.0,425.0,425.0
2021-11-27,20211127,Nov-21,JNE3605,JNE3605-KR-M,M,1.0,463.0,463.0
2021-11-27,20211127,Nov-21,JNE3764,JNE3764-KR-XL,XL,2.0,588.0,1176.0
2021-11-27,20211127,Nov-21,JNE3766,JNE3766-KR-M,M,1.0,588.0,588.0
2021-11-27,20211127,Nov-21,JNE3777,JNE3777-KR-XL,XL,1.0,413.0,413.0
2021-11-27,20211127,Nov-21,JNE3795,JNE3795-KR-XXXL,XXXL,1.0,588.0,588.0
2021-11-29,20211129,Nov-21,J0247,J0247-SKD-XS,XS,1.0,1163.0,1163.0
2021-11-29,20211129,Nov-21,JNE1906,JNE1906-KR-031-XXXL,XXXL,1.0,513.0,513.0
2021-11-29,20211129,Nov-21,JNE3252,JNE3252-KR-XXL,XXL,1.0,594.0,594.0
2021-11-29,20211129,Nov-21,JNE3252,JNE3252-KR-XXXL,XXXL,1.0,594.0,594.0
2021-11-29,20211129,Nov-21,JNE3750,JNE3750-KR-S,S,1.0,500.0,500.0
2021-11-29,20211129,Nov-21,JNE3750,JNE3750-KR-XS,XS,1.0,500.0,500.0
2021-11-29,20211129,Nov-21,JNE3751,JNE3751-KR-XXXL,XXXL,1.0,463.0,463.0
2021-11-29,20211129,Nov-21,JNE3763,JNE3763-KR-S,S,1.0,513.0,513.0
2021-11-29,20211129,Nov-21,JNE3764,JNE3764-KR-S,S,1.0,588.0,588.0
2021-11-29,20211129,Nov-21,JNE3777,JNE3777-KR-S,S,1.0,413.0,413.0
2021-11-29,20211129,Nov-21,JNE3782,JNE3782-KR-L,L,1.0,550.0,550.0
2021-11-29,20211129,Nov-21,JNE3783,JNE3783-KR-XS,XS,1.0,550.0,550.0
2021-11-29,20211129,Nov-21,JNE3788,JNE3788-KR-XXL,XXL,1.0,588.0,588.0
2021-11-29,20211129,Nov-21,JNE3789,JNE3789-KR-XXXL,XXXL,1.0,563.0,563.0
2021-11-29,20211129,Nov-21,PJNE2270,PJNE2270-KR-5XL,5XL,1.0,888.0,888.0
2021-11-29,20211129,Nov-21,PJNE3252,PJNE3252-KR-5XL,5XL,1.0,713.0,713.0
2021-11-29,20211129,Nov-21,PJNE3252,PJNE3252-KR-6XL,6XL,1.0,713.0,713.0
2021-11-29,20211129,Nov-21,PJNE3363,PJNE3363-KR-5XL,5XL,1.0,550.0,550.0
2021-11-29,20211129,Nov-21,PJNE3373,PJNE3373-KR-4XL,4XL,1.0,650.0,650.0
2021-11-29,20211129,Nov-21,PJNE3399,PJNE3399-KR-6XL,6XL,1.0,588.0,588.0
2021-11-29,20211129,Nov-21,PJNE3405,PJNE3405-KR-4XL,4XL,1.0,463.0,463.0
2021-11-29,20211129,Nov-21,SET268,SET268-KR-NP-XL,XL,1.0,925.0,925.0
2021-11-29,20211129,Nov-21,SET295,SET295-KR-NP-XXXL,XXXL,1.0,850.0,850.0
2021-11-29,20211129,Nov-21,SET297,SET297-KR-NP-M,M,1.0,813.0,813.0
2021-11-29,20211129,Nov-21,SET306,SET306-KR-PP-L,L,1.0,738.0,738.0
2021-11-29,20211129,Nov-21,SET306,SET306-KR-PP-M,M,1.0,738.0,738.0
2021-11-29,20211129,Nov-21,SET306,SET306-KR-PP-XS,XS,1.0,738.0,738.0
2021-11-29,20211129,Nov-21,SET319,SET319-KR-NP-S,S,1.0,975.0,975.0
2021-11-29,20211129,Nov-21,SET321,SET321-KR-DPT-XL,XL,1.0,1038.0,1038.0
2021-11-29,20211129,Nov-21,SET345,SET345-KR-NP-M,M,1.0,688.0,688.0
2021-11-29,20211129,Nov-21,SET345,SET345-KR-NP-XS,XS,1.0,688.0,688.0
2021-11-29,20211129,Nov-21,JNE3707,JNE3707-DR-S,S,1.0,700.0,700.0
2021-11-29,20211129,Nov-21,JNE3707,JNE3707-DR-XL,XL,1.0,700.0,700.0
2021-11-29,20211129,Nov-21,SET220,SET220-KR-PP-S,S,1.0,1388.0,1388.0
2021-11-29,20211129,Nov-21,J0094,J0094-KR-S,S,3.0,888.0,2664.0
2021-11-29,20211129,Nov-21,J0094,J0094-KR-M,M,4.0,888.0,3552.0
2021-11-29,20211129,Nov-21,J0094,J0094-KR-L,L,1.0,888.0,888.0
2021-11-29,20211129,Nov-21,J0094,J0094-KR-XXL,XXL,1.0,888.0,888.0
2021-11-29,20211129,Nov-21,J0094,J0094-KR-XXXL,XXXL,1.0,888.0,888.0
2021-11-29,20211129,Nov-21,J0159,J0159-DR-XS,XS,3.0,833.0,2499.0
2021-11-29,20211129,Nov-21,J0159,J0159-DR-S,S,4.0,833.0,3332.0
2021-11-29,20211129,Nov-21,J0159,J0159-DR-M,M,1.0,833.0,833.0
2021-11-29,20211129,Nov-21,J0159,J0159-DR-XXXL,XXXL,1.0,833.0,833.0
2021-11-29,20211129,Nov-21,J0212,J0212-DR-XL,XL,1.0,775.0,775.0
2021-11-29,20211129,Nov-21,J0152,J0152-DR-XS,XS,2.0,888.0,1776.0
2021-11-29,20211129,Nov-21,J0152,J0152-DR-S,S,2.0,888.0,1776.0
2021-11-29,20211129,Nov-21,J0152,J0152-DR-M,M,3.0,888.0,2664.0
2021-11-29,20211129,Nov-21,J0152,J0152-DR-XXXL,XXXL,1.0,888.0,888.0
2021-11-29,20211129,Nov-21,JNE3709,JNE3709-DR-XS,XS,1.0,1000.0,1000.0
2021-11-29,20211129,Nov-21,JNE3710,JNE3710-DR-XXXL,XXXL,1.0,650.0,650.0
2021-11-29,20211129,Nov-21,J0151,J0151-KR-S,S,1.0,738.0,738.0
2021-11-29,20211129,Nov-21,J0348,J0348-SET-S,S,1.0,775.0,775.0
2021-11-29,20211129,Nov-21,J0345,J0345-SET-S,S,1.0,775.0,775.0
2021-11-29,20211129,Nov-21,NW012,NW012-TP-PJ-S,S,1.0,850.0,850.0
2021-11-29,20211129,Nov-21,NW013,NW013-ST-SR-S,S,1.0,738.0,738.0
2021-11-29,20211129,Nov-21,NW013,NW013-ST-SR-XXL,XXL,1.0,738.0,738.0
2021-11-29,20211129,Nov-21,NW006,NW006-ST-SR-S,S,1.0,611.0,611.0
2021-11-29,20211129,Nov-21,NW006,NW006-ST-SR-XXL,XXL,1.0,611.0,611.0
2021-11-29,20211129,Nov-21,BTM039,BTM039-PP-L,L,1.0,439.0,439.0
2021-11-29,20211129,Nov-21,J0132,J0132-KR-XL,XL,1.0,500.0,500.0
2021-12-02,20211202,Dec-21,J0007,J0007-SKD-L,L,1.0,1275.0,1275.0
2021-12-02,20211202,Dec-21,J0211,J0211-DR-L,L,1.0,813.0,813.0
2021-12-02,20211202,Dec-21,J0225,J0225-SKD-S,S,1.0,1738.0,1738.0
2021-12-02,20211202,Dec-21,J0248,J0248-SET-S,S,1.0,1125.0,1125.0
2021-12-02,20211202,Dec-21,JNE3396,JNE3396-KR-S,S,1.0,588.0,588.0
2021-12-02,20211202,Dec-21,JNE3432,JNE3432-KR-S,S,1.0,513.0,513.0
2021-12-02,20211202,Dec-21,JNE3541,JNE3541-KR-L,L,1.0,430.0,430.0
2021-12-02,20211202,Dec-21,JNE3541,JNE3541-KR-S,S,1.0,430.0,430.0
2021-12-02,20211202,Dec-21,JNE3548,JNE3548-KR-S,S,1.0,463.0,463.0
2021-12-02,20211202,Dec-21,JNE3557,JNE3557-KR-S,S,1.0,463.0,463.0
2021-12-02,20211202,Dec-21,JNE3634,JNE3634-KR-L,L,1.0,663.0,663.0
2021-12-02,20211202,Dec-21,JNE3703,JNE3703-KR-S,S,1.0,513.0,513.0
2021-12-02,20211202,Dec-21,JNE3730,JNE3730-KR-S,S,1.0,563.0,563.0
2021-12-02,20211202,Dec-21,JNE3738,JNE3738-KR-S,S,1.0,563.0,563.0
2021-12-02,20211202,Dec-21,JNE3769,JNE3769-KR-S,S,1.0,550.0,550.0
2021-12-02,20211202,Dec-21,JNE3778,JNE3778-KR-S,S,1.0,563.0,563.0
2021-12-02,20211202,Dec-21,JNE3782,JNE3782-KR-L,L,1.0,550.0,550.0
2021-12-02,20211202,Dec-21,JNE3783,JNE3783-KR-L,L,1.0,550.0,550.0
2021-12-02,20211202,Dec-21,JNE3788,JNE3788-KR-S,S,1.0,588.0,588.0
2021-12-02,20211202,Dec-21,JNE3819,JNE3819-KR-L,L,1.0,650.0,650.0
2021-12-02,20211202,Dec-21,JNE3820,JNE3820-KR-L,L,1.0,650.0,650.0
2021-12-02,20211202,Dec-21,JNE3821,JNE3821-KR-L,L,1.0,650.0,650.0
2021-12-02,20211202,Dec-21,JNE3822,JNE3822-KR-L,L,1.0,613.0,613.0
2021-12-02,20211202,Dec-21,JNE3823,JNE3823-KR-L,L,1.0,688.0,688.0
2021-12-02,20211202,Dec-21,JNE3825,JNE3825-KR-L,L,1.0,650.0,650.0
2021-12-02,20211202,Dec-21,SET038,SET038-KR-PP-S,S,1.0,775.0,775.0
2021-12-02,20211202,Dec-21,SET239,SET239-KR-NP-L,L,1.0,1000.0,1000.0
2021-12-02,20211202,Dec-21,SET264,SET264-KR-NP-L,L,1.0,975.0,975.0
2021-12-02,20211202,Dec-21,SET265,SET265-KR-NP-L,L,1.0,975.0,975.0
2021-12-02,20211202,Dec-21,SET295,SET295-KR-NP-S,S,1.0,850.0,850.0
2021-12-02,20211202,Dec-21,SET383,SET383-KR-NP-L,L,1.0,925.0,925.0
2021-12-02,20211202,Dec-21,SET385,SET385-KR-NP-L,L,1.0,925.0,925.0
2021-12-02,20211202,Dec-21,SET389,SET389-KR-NP-L,L,1.0,1000.0,1000.0
2021-12-06,20211206,Dec-21,JNE3762,JNE3762-KR-L,L,1.0,588.0,588.0
2021-12-06,20211206,Dec-21,JNE3762,JNE3762-KR-M,M,1.0,588.0,588.0
2021-12-06,20211206,Dec-21,JNE3762,JNE3762-KR-S,S,1.0,588.0,588.0
2021-12-06,20211206,Dec-21,JNE3762,JNE3762-KR-XL,XL,1.0,588.0,588.0
2021-12-06,20211206,Dec-21,JNE3762,JNE3762-KR-XXL,XXL,1.0,588.0,588.0
2021-12-06,20211206,Dec-21,SET038,SET038-KR-PP-L,L,1.0,775.0,775.0
2021-12-06,20211206,Dec-21,SET038,SET038-KR-PP-M,M,1.0,775.0,775.0
2021-12-06,20211206,Dec-21,SET038,SET038-KR-PP-S,S,1.0,775.0,775.0
2021-12-06,20211206,Dec-21,SET038,SET038-KR-PP-XL,XL,1.0,775.0,775.0
2021-12-06,20211206,Dec-21,SET144,SET144-KR-NP-L,L,1.0,925.0,925.0
2021-12-06,20211206,Dec-21,SET144,SET144-KR-NP-M,M,1.0,925.0,925.0
2021-12-06,20211206,Dec-21,SET144,SET144-KR-NP-S,S,1.0,925.0,925.0
2021-12-06,20211206,Dec-21,SET144,SET144-KR-NP-XL,XL,1.0,925.0,925.0
2021-12-06,20211206,Dec-21,SET147,SET147-KR-NP-L,L,1.0,925.0,925.0
2021-12-06,20211206,Dec-21,SET147,SET147-KR-NP-M,M,1.0,925.0,925.0
